,title,description,web_url,category,origen,notes_ca,url_busqueda_ca,organization_parent_name_ca
482,Servei de catàleg de metadades CSW  publicats per l'Ajuntament de Barcelona,,,,barcelona, Servei de catàleg de metadades basat en l'estàndard CSW (Open Geospatial Consortium). El servei  permet cercar i consultar els registres de metadades dels conjunts de dades i dels serveis web de la infraestructura de dades espacials publicats per l'Ajuntament de Barcelona.   ,https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=servei-cataleg-metadades-csw,Territori
483,Centres de dia per a la gent gran de la ciutat de Barcelona,,,,barcelona,Informació referent als centres de dia per a la gent gran de la ciutat de Barcelona.,https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=serveissocials-centresdiagentgran,Població
484,Centres de Serveis Socials de la ciutat de Barcelona,,,,barcelona,Data i informació referent als centres de Serveis Socials de la ciutat de Barcelona.,https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=serveissocials-centresserveissocials,Població
485,Equips d'atenció a la infantesa i l'adolescència de la ciutat de Barcelona,,,,barcelona,Data i informació referent als equips d'atenció a la infantesa i l'adolescència de la ciutat de Barcelona.,https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=serveissocials-equipsatencioinfanciaadolescencia,Població
486,Habitatges tutelats de la ciutat de Barcelona,,,,barcelona,Data i informació referent als habitatges tutelats de la ciutat de Barcelona.,https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=serveissocials-habitatgestutelats,Població
487,Menjadors Socials a la ciutat de Barcelona,,,,barcelona,Dades i informació referent als menjadors socials de la ciutat de Barcelona.,https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=serveissocials-menjadorssocials,Població
488,Oficines de Benestar Social de la ciutat de Barcelona,,,,barcelona,Data i informació referent a les oficines de Benestar Social de la ciutat de Barcelona.,https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=serveissocials-oficinesbenestarsocial,Població
489,Punts d'assessorament energètic de la ciutat de Barcelona,,,,barcelona,Data i informació referent als punts d'assessorament energètic de la ciutat de Barcelona.,https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=serveissocials-puntsassessoramentenergetic,Població
490,Punts d'informació i atenció a les dones de la ciutat de Barcelona,,,,barcelona,Data i informació referent als punts d'informació i atenció a les dones de la ciutat de Barcelona.,https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=serveissocials-puntsinformacioiatenciodones,Població
491,Residències per a la gent gran de la ciutat de Barcelona,,,,barcelona,Data i informació referent a les residències per a la gent gran de la ciutat de Barcelona.,https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=serveissocials-residenciesgentgran,Població
492,Sistema d'Informació a l'Usuari (SIU) de predicció d'estacionament a l'àrea blava a la ciutat de Barcelona,,,,barcelona,Informació del Sistema d'Informació (SIU) a l'usuari de B:SM de la predicció d'estacionament a l'àrea blava de la ciutat de Barcelona per a dos dies consecutius.,https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=siu-area-blava,Ciutat i serveis
493,Relació de subvencions atorgades per ens participats de l'Ajuntament de Barcelona,,,,barcelona,"Detall de les subvencions atorgades per l'Ajuntament de Barcelona (subvencions gestionades per Barcelona Activa), l'Institut Municipal de Parcs i Jardins, l’Institut Municipal de l'Habitatge i la Rehabilitació, l’Institut Municipal d'Urbanisme i la Fundació Mies van der Röhe, així com aquelles que atorguen els consorcis, fundacions i associacions vinculats a l'Ajuntament.    Per veure les subvencions atorgades per l'Ajuntament de Barcelona (exceptuant les subvencions gestionades per Barcelona Activa), l'Institut de Cultura de Barcelona, l'Institut Municipal Barcelona Esports, l'Institut Municipal d'Educació, l'Institut Municipal de Mercats, l'Institut Municipal de Persones amb Discapacitat, l'Institut Municipal de Serveis Socials, l'Institut Municipal del Paisatge Urbà i la Qualitat de Vida i l'Institut Municipal d'Hisenda, per a les quals s’ha realitzat pagaments l’any 2019 i següents, podeu consultar __[Subvencions atorgades per l'Ajuntament de Barcelona](  https://opendata-ajuntament.barcelona.cat/data/ca/dataset/subvencions-atorgades-ajuntament-i-instituts)__.    Per veure les subvencions atorgades per l’Ajuntament de Barcelona i les seves entitats dependents fins l’any 2018, podeu consultar __[Relació de subvencions i transferències de l'Ajuntament de Barcelona, fins l'any 2018](https://opendata-ajuntament.barcelona.cat/data/ca/dataset/subvencions-i-transferencies-a-ens-publics)__.",https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=subvencions-a-ens-publics-no-integrats-cercador-post-2019,Administració
494,Subvencions atorgades per l'Ajuntament de Barcelona,,,,barcelona,"Detall de les subvencions atorgades per l'Ajuntament de Barcelona (exceptuant les subvencions gestionades per Barcelona Activa), l'Institut de Cultura de Barcelona, l'Institut Municipal Barcelona Esports, l'Institut Municipal d'Educació, l'Institut Municipal de Mercats, l'Institut Municipal de Persones amb Discapacitat, l'Institut Municipal de Serveis Socials, l'Institut Municipal del Paisatge Urbà i la Qualitat de Vida i l'Institut Municipal d'Hisenda, per a les quals s’ha realitzat pagaments l’any 2019 i següents.    Per veure les subvencions atorgades per l’Ajuntament de Barcelona (subvencions gestionades per Barcelona Activa), l’Institut Municipal de Parcs i Jardins, l’Institut Municipal de l'Habitatge i la Rehabilitació, l’Institut Municipal d'Urbanisme i la Fundació Mies van der Röhe, així com aquelles que atorguen els consorcis, fundacions i associacions vinculats a l'Ajuntament, podeu consultar: __[Relació de subvencions atorgades per ens participats de l'Ajuntament de Barcelona](https://opendata-ajuntament.barcelona.cat/data/ca/dataset/subvencions-a-ens-publics-no-integrats-cercador-post-2019)__.    Per veure les subvencions atorgades per l’Ajuntament de Barcelona i les seves entitats dependents fins l’any 2018, podeu consultar: __[Relació de subvencions i transferències de l'Ajuntament de Barcelona, fins l’any 2018](https://opendata-ajuntament.barcelona.cat/data/ca/dataset/subvencions-i-transferencies-a-ens-publics)__.",https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=subvencions-atorgades-ajuntament-i-instituts,Administració
495,"Relació de subvencions i transferències de l'Ajuntament de Barcelona, fins l'any 2018",,,,barcelona,"Detall de les subvencions atorgades per l’Ajuntament de Barcelona i les seves entitats dependents fins l’any 2018. Discontinuat en el contingut, doncs, s’ha modificat el sistema de publicació de les dades. Actualment:     Per veure les subvencions atorgades per l'Ajuntament de Barcelona (exceptuant les subvencions gestionades per Barcelona Activa), l'Institut de Cultura de Barcelona, l'Institut Municipal Barcelona Esports, l'Institut Municipal d'Educació, l'Institut Municipal de Mercats, l'Institut Municipal de Persones amb Discapacitat, l'Institut Municipal de Serveis Socials, l'Institut Municipal del Paisatge Urbà i la Qualitat de Vida i l'Institut Municipal d'Hisenda, per a les quals s’ha realitzat pagaments l’any 2019 i següents, podeu consultar: __[Subvencions atorgades per l'Ajuntament de Barcelona](https://opendata-ajuntament.barcelona.cat/data/ca/dataset/subvencions-atorgades-ajuntament-i-instituts)__.    Per veure les subvencions atorgades per l'Ajuntament de Barcelona (subvencions gestionades per Barcelona Activa), l'Institut Municipal de Parcs i Jardins, l’Institut Municipal de l'Habitatge i la Rehabilitació, l’Institut Municipal d'Urbanisme i la Fundació Mies van der Röhe, així com aquelles que atorguen els consorcis, fundacions i associacions vinculats a l'Ajuntament, podeu consultar: __[Relació de subvencions atorgades per ens participats de l'Ajuntament de Barcelona](https://opendata-ajuntament.barcelona.cat/data/ca/dataset/subvencions-a-ens-publics-no-integrats-cercador-post-2019)__.",https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=subvencions-i-transferencies-a-ens-publics,Administració
496,Subvencions i transferències de l'Institut de Cultura de Barcelona,,,,barcelona,Subvencions i transferències de Institut de Cultura de Barcelona,https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=subvencions-transferencies-cultura,Ciutat i serveis
497,Tanatoris de la ciutat de Barcelona,,,,barcelona,Tanatoris de la ciutat de Barcelona,https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=tanatoris,Territori
498,Informació de les tarifes dels aparcaments en superfície a la ciutat de Barcelona,,,,barcelona,Informació de les tarifes dels aparcaments regulats en superfície a la ciutat de Barcelona.    Es detallen els diferents preus en relació a cada tipus de plaça.,https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=tarifes-aparcament-superficie,Ciutat i serveis
499,Adreces postals elementals de la ciutat de Barcelona,,,,barcelona,Totes les adreces elementals de la ciutat de Barcelona.  ,https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=taula-direle,Territori
500,Adreces per secció censal de la ciutat de Barcelona,,,,barcelona,Adreces elementals i la seva relació amb la secció censal INE corresponent,https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=taula-direle-sec-cens,Territori
501,Dades urbanístiques de les illes de la ciutat de Barcelona,,,,barcelona,"Dades agregades per illa de cases de la ciutat de Barcelona, amb informació provinent del Padró d'Habitants, urbanística i edificatòria, entre d'altres.",https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=taula-map-illa,Territori
502,Població de la ciutat de Barcelona per secció censal segons lectura de padró viu ,,,,barcelona,Població de la ciutat de Barcelona per secció censal segons lectura de padró viu   ,https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=taula-map-scensal,Població
503,Llista d'adreces dels edificis de la ciutat de Barcelona,,,,barcelona,Adreces dels edificis i portals de la ciutat de Barcelona.,https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=taula-segimon,Territori
504,Telefèrics a la ciutat de Barcelona,,,,barcelona,Telefèrics a la ciutat de Barcelona,https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=teleferics,Ciutat i serveis
505,Temperatures mitjanes mensuals de l’aire de la ciutat de Barcelona des de 1780,,,,barcelona,Temperatures mitjanes mensuals de l’aire de la ciutat de Barcelona des de 1780. La temperatura es proporciona en graus centígrads (ºC).,https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=temperatures-hist-bcn,Ciutat i serveis
506,Autoritzacions de terrasses ordinàries a l’espai d’ús públic de la ciutat de Barcelona,,,,barcelona,"Autoritzacions de les terrasses ordinàries a l'espai d'ús públic, per temporada i anuals, a la ciutat de Barcelona. Es tracta de negocis de restauració i comerç alimentari que per tipologia concreta és permesa l'autorització.",https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=terrasses-comercos-vigents,Economia i empresa
507,Mapes de soroll per tram de carrer del Mapa Estratègic de Soroll de la ciutat de Barcelona,,,,barcelona,"Els mapes de soroll per tram de carrer mostren els nivells de soroll que arriben de mitjana a les façanes, entre dos interseccions de carrer, segons la tipologia de la font i la franja horària.    Un Mapa Estratègic de Soroll (MES) és un conjunt de mapes que serveixen per avaluar globalment l’exposició de la població al soroll produït per diferents fonts de soroll en una zona determinada, i també són la base per a l’elaboració de plans d’acció. S’elaboren cada 5 anys i s’utilitzen com a eina de gestió per a la millora i recuperació de la qualitat acústica on sigui necessari i per a protegir la bona qualitat acústica en entorns tranquils.    Aquesta informació es pot consultar gràficament als __ [Mapes de dades ambientals](https://ajuntament.barcelona.cat/mapes-dades-ambientals/soroll/ca/)__. Es poden consultar també els altres datasets disponibles del __[Mapa Estratègic de Soroll](https://opendata-ajuntament.barcelona.cat/data/ca/dataset?tags=Mapa+estratègic+soroll)__.    Per a més informació sobre el Mapa Estratègic de Soroll, consulta les  __ [FAQ](https://ajuntament.barcelona.cat/mapes-dades-ambientals/soroll/ca/faqs.html)__ dels Mapes de dades ambientals.  ",https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=tramer-mapa-estrategic-soroll,Ciutat i serveis
508,Informació sobre l'estat del trànsit als trams de la ciutat de Barcelona,,,,barcelona,Informació detallada sobre l'estat del trànsit als trams de la ciutat de Barcelona.        ,https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=trams,Ciutat i serveis
509,Informació dels trams dels aparcaments en superfície a la ciutat de Barcelona,,,,barcelona,"Informació dels trams dels aparcaments de pagament  regulats  en superfície a la ciutat de Barcelona.    Es configura en diferents tipus de places: blaves, verdes, verdes exclusives per a residents, distribució urbana de mercaderies...",https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=trams-aparcament-superficie,Ciutat i serveis
510,"Relació d'encomanes de gestió de l'Ajuntament de Barcelona i les entitats del seu grup municipal i de les transferències entre les entitats del grup, fins l'any 2018",,,,barcelona,"Discontinuat en el contingut, doncs, s’ha modificat el sistema de publicació de les dades. Actualment:     Per veure les subvencions atorgades per l'Ajuntament de Barcelona (exceptuant les subvencions gestionades per Barcelona Activa), l'Institut de Cultura de Barcelona, l'Institut Municipal Barcelona Esports, l'Institut Municipal d'Educació, l'Institut Municipal de Mercats, l'Institut Municipal de Persones amb Discapacitat, l'Institut Municipal de Serveis Socials, l'Institut Municipal del Paisatge Urbà i la Qualitat de Vida i l'Institut Municipal d'Hisenda, per a les quals s’ha realitzat pagaments l’any 2019 i següents, podeu consultar: __[Subvencions atorgades per l'Ajuntament de Barcelona](https://opendata-ajuntament.barcelona.cat/data/ca/dataset/subvencions-atorgades-ajuntament-i-instituts)__.    Per veure les subvencions atorgades per l’Ajuntament de Barcelona (subvencions gestionades per Barcelona Activa), l’Institut Municipal de Parcs i Jardins, l’Institut Municipal de l'Habitatge i la Rehabilitació, l’Institut Municipal d'Urbanisme i la Fundació Mies van der Röhe, així com aquelles que atorguen els consorcis, fundacions i associacions vinculats a l'Ajuntament, podeu consultar: __[Relació de subvencions atorgades per ens participats de l'Ajuntament de Barcelona](https://opendata-ajuntament.barcelona.cat/data/ca/dataset/subvencions-a-ens-publics-no-integrats-cercador-post-2019)__.    I, per veure les subvencions atorgades per l’Ajuntament de Barcelona i les seves entitats dependents fins l’any 2018, podeu consultar: __[Relació de subvencions i transferències de l'Ajuntament de Barcelona, fins l’any 2018](https://opendata-ajuntament.barcelona.cat/data/ca/dataset/subvencions-i-transferencies-a-ens-publics)__.",https://opendata-ajuntament.barcelona.cat/data/ca/dataset?q=&name=transferencies-encomanes-gestio,Administració
